51504;"2024-09-25;"В Санкт-Петербурге открылся сказочный музей «Небылица-Водица»";"null";"В нём обитают волшебные герои из подводного царства.";https://kudago.com/spb/news/v-sankt-peterburge-otkryilsya-24-09-2024/;0;0;0.5
51508;"2024-09-24;"Опубликован список городов с самыми красивыми закатами";"null";"Российских городов в нём нет.";https://kudago.com/all/news/opublikovan-spisok-gorodov-s/;0;0;0.5
51509;"2024-09-24;"В Московской и Ленинградской областях проверят системы экстренного оповещения";"null";"Систему тестируют несколько раз в год.";https://kudago.com/all/news/proverka-sistem-ekstrennogo-opovesheniya-moskva-peterburg/;0;0;0.5
51507;"2024-09-24;"Марго Робби и Джейкоб Элорди сыграют в новой версии «Грозового перевала»";"null";"Съёмки начнутся в следующем году.";https://kudago.com/all/news/margo-robbi-i-dzhejkob-elordi/;0;0;0.5
51502;"2024-09-24;"По мотивам «Друзей» выйдет телевикторина";"null";"В честь юбилея сериала.";https://kudago.com/all/news/po-motivam-druzej-vyipustyat/;0;0;0.5
51500;"2024-09-24;"Идёт работа над мультсериалом про Чебурашку";"null";"Он выйдет в следующем году.";https://kudago.com/all/news/idyot-rabota-nad-multserialom/;0;0;0.5
51503;"2024-09-24;"Утопия по-русски: рецензия на сериал «Исправление и наказание»";"null";"С 16 сентября на телеканале ТНТ стартовал второй сезон сериала «Исправление и наказание» с Анной Михалковой в главной роли. Фанаты комедии ждали продолжения истории два года. В новых сериях курс всё также взят на любовь и юмор. Каким обещает быть развитие сериала — читайте в нашей рецензии. Ещё больше материалов ищите в разделе о кино.";https://kudago.com/all/news/utopiya-po-russki-recenziya-na-serial-ispravlenie-i-nakazanie/;0;0;0.5
51468;"2024-09-24;"Социальный хоррор: рецензия на фильм «Холли»";"null";"До российского проката добралось неторопливое и пугающее кино бельгийки Фин Трох. Лента была показана в основном конкурсе 80-го Венецианского кинофестиваля, а затем на кинофестивале VOICES в Вологде. На большие экраны картину привезла кинопрокатная компания Arthouse, которая старается удивлять российского зрителя свежими арт-новинками. И «Холли» не исключение. Подробнее о фильме читайте в нашей рецензии. Ещё больше обзоров премьер и рецензий на фильмы ищите у нас на сайте в разделе про кино.";https://kudago.com/all/news/retsenziya-na-film-holli/;0;0;0.5
51498;"2024-09-24;"На «Балтийской» отремонтируют путевые стены";"null";"Закрывать станцию не будут.";https://kudago.com/spb/news/kapitalnyj-remont-na-baltijskoj/;0;0;0.5
51495;"2024-09-24;"В Ленобласти заметили воробья с белыми перьями";"null";"Это не альбинос.";https://kudago.com/spb/news/v-lenoblasti-zametili-belogo-vorobya/;0;0;0.5
51494;"2024-09-24;"Вышел новый трейлер второго «Гладиатора»";"null";"Премьера ожидается в ноябре.";https://kudago.com/all/news/novyj-trejler-vtorogo-gladiatora/;0;0;0.5
51493;"2024-09-24;"Вышел первый трейлер фильма о злодеях Marvel";"null";"Премьера — в первой половине в следующего года.";https://kudago.com/all/news/pervyj-trejler-gromoverzhcev/;0;0;0.5
51492;"2024-09-24;"В башне Олафа в Выборгском замке установили лифт";"null";"Цитадель снова начнёт принимать гостей до конца декабря.";https://kudago.com/spb/news/v-bashne-olafa-v-vyiborgskom-zamke-ustanovili-lift/;0;0;0.5
51489;"2024-09-23;"Джонни Депп получит премию за достижения в кинематографе на Римском кинофестивале";"null";"Он состоится в октябре.";https://kudago.com/all/news/dzhonni-depp-poluchit-premiyu-za/;0;0;0.5
51485;"2024-09-23;"Вышел новый трейлер экшен-комедии «Миссия: Красный» с Дуэйном Джонсоном и Крисом Эвансом";"null";"В прокате лента появится в ноябре.";https://kudago.com/all/news/vyishel-novyij-trejler-ekshen-/;0;0;0.5
51484;"2024-09-23;"В Австралии гигантский пингвинёнок стал звездой соцсетей";"null";"Дело в его богатырских размерах.";https://kudago.com/all/news/v-avstralii-gigantskij-ptenets/;0;0;0.5
51486;"2024-09-23;"Банк России выпустил памятные монеты в честь мультфильма «Ёжик в тумане»";"null";"Мультику скоро исполнится 50 лет.";https://kudago.com/all/news/bank-rossii-vyipustil-pamyatnyie-23-09-2024/;0;0;0.5
51471;"2024-09-23;"«Жизнь одна, никто не знает, что будет завтра»: интервью с организатором вечеринки «Белая» Андреем Резниковым";"null";"В выходные пройдет масштабная вечеринка «Белая» от создателей легендарного фестиваля Sensation. Зрители побывают в целом сказочном городе, где увидят воздушных гимнастов, впечатляющую видеографику и нескольких зарубежных звезд. Перед праздником танцевальной музыки и визуального искусства Андрей Резников рассказал, чего ждать гостям «Белой».";https://kudago.com/spb/news/intervyu-s-organizatorami-belaya/;0;0;0.5
51483;"2024-09-23;"Linkin Park представит новый сингл на чемпионате мира по League of Legends";"null";"По слухам, его используют в новом сезоне «Аркейна».";https://kudago.com/all/news/linkin-park-predstavit-novyij/;0;0;0.5
51479;"2024-09-23;"В Выборгском районе после реконструкции открылся сад Александра Матросова";"null";"Благоустройство провели по инициативе местных жителей.";https://kudago.com/spb/news/v-vyiborgskom-rajone-posle/;0;0;0.5
51478;"2024-09-23;"Кинолог назвал самые популярные литературные клички собак";"null";"Лидерами рейтинга стали Мастер и Маргарита.";https://kudago.com/all/news/kinolog-nazval-samyie-populyarnyie-23-09-2024/;0;0;0.5
51476;"2024-09-23;"У Земли появится вторая Луна";"null";"Но только на два месяца.";https://kudago.com/all/news/u-zemli-poyavitsya-vtoraya-luna/;0;0;0.5
51475;"2024-09-23;"Скоро в Петербурге потеплеет";"null";"Однако к субботе температура понизится.";https://kudago.com/spb/news/skoro-v-peterburge-potepleet/;0;0;0.5
