51698;"2024-10-13;"Измени своё лицо: рецензия на фильм «Другой человек»";"null";"Новинка с Берлинского кинофестиваля «Другой человек» ещё идёт в прокате и вполне успешно может шокировать неподготовленного зрителя. Возможно, что кого-то даже не меньше, чем «Субстанция». Аарон Шимберг продолжает препарировать вопросы красоты и уродства и снимает боди-хоррор на грани с драмой и чёрной сатирой. Каким получился этот морализаторский ужастик, читайте в нашей рецензии. Ещё больше обзоров премьер и рецензий на фильмы ищите у нас на сайте в разделе про кино.";https://kudago.com/all/news/retsenziya-na-film-drugoj/;0;0;0.5
51695;"2024-10-11;"В Петербурге началась закупка новогодних украшений для улиц";"null";"Ель на Дворцовой будет живой.";https://kudago.com/spb/news/v-peterburge-nachalas-zakupka/;0;0;0.5
51694;"2024-10-11;"В Ленобласти заметили необычных уток и беркута";"null";"Им грозит вымирание.";https://kudago.com/spb/news/v-lenoblasti-zametili-neobyichnyih/;0;0;0.5
51692;"2024-10-11;"В заповеднике Ленобласти впервые за несколько лет заметили волчат";"null";"Они попали в видеоловушку.";https://kudago.com/spb/news/v-zapovednike-v-lenoblasti/;0;0;0.5
51690;"2024-10-11;"У «Теории большого взрыва» появится спин-офф";"null";"В нём расскажут о второстепенных персонажах шоу.";https://kudago.com/all/news/u-teorii-bolshogo-vzryiva/;0;0;0.5
51693;"2024-10-11;"В Риме за посещение фонтана Треви будут брать плату";"null";"Власти ограничат поток туристов к центральной достопримечательности.";https://kudago.com/all/news/v-rime-za-poseschenie-fontana/;0;0;0.5
51691;"2024-10-11;"Tesla выпустит беспилотные такси";"null";"Илон Маск хочет запустить производство уже через два года.";https://kudago.com/all/news/tesla-vyipustit-bespilotnyie-taksi/;0;0;0.5
51689;"2024-10-11;"«Поющие мосты» вновь посвятят творчеству Андрея Петрова";"null";"Композитор создал музыку ко многим популярным фильмам.";https://kudago.com/spb/news/poyuschie-mostyi-vnov-posvyatyat/;0;1;0.5
51688;"2024-10-11;"Вышел ещё один трейлер «Конклава» с Рэйфом Файнсом";"null";"Премьера в России в конце ноября.";https://kudago.com/all/news/vyishel-eschyo-odin-trejler/;0;0;0.5
51685;"2024-10-11;"В Ленобласти назвали самые популярные и необычные имена детей";"null";"В топе без изменений.";https://kudago.com/spb/news/v-lenoblasti-nazvali-samyie/;0;0;0.5
51733;"2024-10-17;"Путешествие без границ с VK Видео: блоги о необычных маршрутах и лайфхаках для путешествий";"null";"В приложении VK Видео есть что посмотреть, чем бы вы ни увлекались. Включайте любимых блогеров, шоу, клипы и сериалы, сохраняйте понравившееся, получайте персональные рекомендации. А специально для тех, кто не представляет жизнь без путешествий, мы составили подборку из трёх видеоблогов, авторы которых рассказывают о малоизвестных местах и делятся советами для самостоятельных туристов.";https://kudago.com/all/news/puteshestvie-bez-granits-s-vk/;1;0;0.7310585786300049
51752;"2024-10-18;"У приквела «Дюны» появился ещё один трейлер";"null";"В шоу будет шесть эпизодов.";https://kudago.com/all/news/u-prikvela-dyunyi-poyavilsya/;0;0;0.5
51751;"2024-10-18;"В России обсуждают запрет езды на электросамокатах людям до 16 лет";"null";"И возможность арендовать СИМ только при наличии водительского удостоверения.";https://kudago.com/all/news/na-samokatah-razreshat-ezdit-s/;0;0;0.5
51747;"2024-10-18;"Режим работы станции «Горьковская» изменится из-за ремонта";"null";"Он продлится почти два месяца.";https://kudago.com/spb/news/rezhim-gorkovskoj-izmenitsya-iz-za-remonta/;0;0;0.5
51746;"2024-10-18;"Из Петербурга в Гатчину отправится «Пушкинская Ласточка»";"null";"Пассажиры смогут принять участие в викторине.";https://kudago.com/spb/news/pushkinskaya-lastochka-iz-peterburga-v-gatchinu/;0;0;0.5
51744;"2024-10-17;"Кинематографисты готовят ремейк «Невероятных приключений итальянцев в России»";"null";"Его снимут совместно с Китаем.";https://kudago.com/all/news/kinematografistyi-gotovyat-remejk/;0;0;0.5
51743;"2024-10-17;"Появился новый трейлер финального сезона «Аркейна»";"null";"Трансляцию разобьют на три части.";https://kudago.com/all/news/trejler-finalnogo-sezona-arkejna/;0;0;0.5
51742;"2024-10-17;"В тизере нового «Уоллеса и Громита» у главных героев неприятности";"null";"Премьера мультфильма состоится в январе.";https://kudago.com/all/news/v-tizere-novogo-uollesa-i/;0;0;0.5
51741;"2024-10-17;"Разработаны новые правила поступления в вузы для будущих учителей";"null";"Они начнут действовать через два года.";https://kudago.com/all/news/razrabotanyi-novyie-pravila/;0;0;0.5
51740;"2024-10-17;"Вышел дебютный трейлер байопика про Александра Пушкина";"null";"Премьера состоится в День всех влюблённых.";https://kudago.com/all/news/trejler-bajopika-pro-aleksandra-pushkina/;0;0;0.5
51727;"2024-10-16;"«Ночлежка» открыла первый пункт обогрева для бездомных в Петербурге";"null";"Второй заработает на этой неделе.";https://kudago.com/spb/news/nochlezhka-otkryila-pervyij-punkt/;0;0;0.5
51725;"2024-10-16;"В России вырос спрос на тарологов и астрологов";"null";"Вакансии вызывают нешуточный интерес у соискателей.";https://kudago.com/all/news/v-rossii-vyiros-spros-tarologov-i/;0;0;0.5
51723;"2024-10-15;"В Петербурге восстанавливают музей Михаила Лермонтова";"null";"Он находился в здании лицея № 280.";https://kudago.com/spb/news/v-peterburge-vosstanavlivayut/;0;0;0.5
51722;"2024-10-15;"Райану Рейнольдсу и Хью Джекману предложили стать ведущими «Оскара»";"null";"Приглашение получили ещё несколько звёзд.";https://kudago.com/all/news/rajanu-rejnoldsu-i-hyu-dzhekmanu/;0;0;0.5
51721;"2024-10-15;"Над Россией летит самая яркая комета за 13 лет";"null";"Она видна невооружённым глазом.";https://kudago.com/all/news/nad-rossiej-proletaet-samaya/;0;0;0.5
51720;"2024-10-15;"Вход в Эрмитаж стал бесплатным для членов многодетных семей";"null";"Льготные билеты доступны на сайте.";https://kudago.com/spb/news/vhod-v-ermitazh-stal-besplatnyim-dlya-mnogodetnyh-semej/;0;0;0.5
